,poet_id,content
5562,blok,"Смеркается.Спустились шторы.
Набита комната людьми,
И за прикрытыми дверьми
Идут глухие разговоры,
И эта сдержанная речь
Полна заботы и печали.
Огня еще не зажигали
И вовсе не спешат зажечь.
В вечернем мраке тонут лица,
Вглядись – увидишь ряд один
Теней неясных, вереницу
Какихто женщин и мужчин.
"
5563,blok,"Собранье не многоречиво,
И каждый гость, входящий в дверь,
Упорным взглядом молчаливо
Осматривается, как зверь.
"
5564,blok,"Вот ктото вспыхнул папироской:
Средь прочих – женщина сидит:
Большой ребячий лоб не скрыт
Простой и скромною прической,
Широкий белый воротник
И платье черное – всё просто,
Худая, маленького роста,
Голубоокий детский лик,
Но, как бы что найдя за далью,
Глядит внимательно, в упор,
И этот милый, нежный взор
Горит отвагой и печалью...
Когото ждут... Гремит звонок.
"
5565,blok,"Неспешно отворяя двери,
Гость новый входит на порог:
В своих движениях уверен
И статен; мужественный вид;
Одет совсем как иностранец,
Изысканно; в руке блестит
Высокого цилиндра глянец;
Едва приметно затемнен
Взгляд карих глаз суровокроткий;
Наполеоновской бородкой
Рот беспокойный обрамлен;
Большеголовый, темновласый —
Красавец вместе и урод:
Тревожный передернут рот
Меланхолической гримасой.
"
5566,blok,"И сонм собравшихся затих...
Два слова, два рукопожатья —
И гость к ребенку в черном платье
Идет, минуя остальных...
Он смотрит долго и любовно,
И крепко руку жмет не раз,
И молвит: «Поздравляю вас
С побегом.Соня... Софья Львовна!
Опять – на смертную борьбу!»
И вдруг – без видимой причины —
На этом страннобелом лбу
Легли глубоко две морщины...
Заря погасла."
5567,blok,"И мужчины
Вливают в чашу ром с вином,
И пламя синим огоньком
Под полной чашей побежало.
"
5568,blok,"Над ней кладут крестом кинжалы.
Вот пламя ширится – и вдруг,
Взбежав над жженкой, задрожало
В глазах столпившихся вокруг...
Огонь, борясь с толпою мраков,
Лиловосиний свет бросал,
Старинной песни гайдамаков
Напев согласный зазвучал,
Как будто – свадьба, новоселье,
Как будто – всех не ждет гроза, —
Такое детское веселье
Зажгло суровые глаза...
Прошло одно – идет другое.
"
5569,blok,"Не замедляй, художник: вдвое
Заплатишь ты за миг один
Чувствительного промедленья,
И, если в этот миг тебя
Грозит покинуть вдохновенье, —
Пеняй на самого себя!
"
5570,blok,"Дворяне – все родня друг другу,
И приучили их века
Глядеть в лицо другому кругу
Всегда немного свысока.
"
5571,blok,"Но власть тихонько ускользала
Из их изящных белых рук,
И записались в либералы
Честнейшие из царских слуг,
А всё в брезгливости природной
Меж волей царской и народной
Они испытывали боль
Нередко от обеих воль.
"
5572,blok,"Всё это может показаться
Смешным и устарелым нам,
Но, право, может только хам
Над русской жизнью издеваться.
"
5573,blok,"Она всегда – меж двух огней.
Не всякий может стать героем,
И люди лучшие – не скроем —
Бессильны часто перед ней,
Так неожиданно сурова
И вечных перемен полна;
Как вешняя река, она
Внезапно тронуться готова,
На льдины льдины громоздить
И на пути своем крушить
Виновных, как и невиновных,
И не чиновных, как чиновных...
Так было и с моей семьей:
В ней старина еще дышала
И жить поновому мешала,
Вознаграждая тишиной
И благородством запоздалым
Не так в нем вовсе толку мало,
Как думать принято теперь,
Когда в любом семействе дверь
Открыта настежь зимней вьюге,
И ни малейшего труда
Не стоит изменить супруге,
Как муж, лишившейся стыда.
"
5574,blok,"И нигилизм здесь был беззлобен,
И дух естественных наук
Властей ввергающий в испуг
Здесь был религии подобен,
«Семейство – вздор, семейство – блажь»,
Любили здесь примолвить гневно,
А в глубине души – всё та ж
«Княгиня Марья Алексевна»...
Живая память старины
Должна была дружить с неверьем —
И были все часы полны
Какимто новым «двоеверьем»,
И заколдован был сей круг:
Свои словечки и привычки,
Над всем чужим – всегда кавычки,
И даже иногда – испуг;
А жизнь меж тем кругом менялась,
И зашаталось всё кругом,
И ветром новое врывалось
В гостеприимный старый дом:
То нигилист в косоворотке
Придет и нагло спросит водки,
Чтоб возмутить семьи покой
В том видя долг гражданский свой,
А то – и гость весьма чиновный
Вбежит совсем не хладнокровно
С «Народной Волею» в руках —
Советоваться впопыхах,
Что неурядиц всех причиной ?
"
5575,blok,"—
Всем ведомо, что в доме этом
И обласкают, и поймут,
И благородным мягким светом
Всё осветят и обольют...
Жизнь старших близится к закату.
"
5576,blok,"Что ж, как полудня ни жалей,
Не остановишь ты с полей
Ползущий дым голубоватый.
Глава семьи – сороковых
Годов соратник; он поныне,
В числе людей передовых,
Хранит гражданские святыни,
Он с николаевских времен
Стоит на страже просвещенья,
Но в буднях нового движенья
Немного заплутался он...
Тургеневская безмятежность
Ему сродни; еще вполне
Он понимает толк в вине,
В еде ценить умеет нежность;
Язык французский и Париж
Ему своих, пожалуй, ближе
Как всей Европе: поглядишь —
И немец грезит о Париже,
И – ярый западник во всем —
В душе он – старый барин русский,
И убеждений склад французский
Со многим не мирится в нем;
Он на обедах у Бореля
Брюзжит не плоше Щедрина:
То – недоварены форели,
А то – уха им не жирна.
"
5577,blok,"Таков закон судьбы железной:
Нежданный, как цветок над бездной,
Очаг семейный и уют...
В семье нечопорно растут
Три дочки: старшая – томится
И над кипсэком мужа ждет,
Второй – всегда не лень учиться,
Меньшая – скачет и поет,
Велит ей нрав живой и страстный
Дразнить в гимназии подруг
И косоплеткой яркокрасной
Вводить начальницу в испуг...
Вот подросли: их в гости водят,
В карете возят их на бал;
Уж ктото возле окон ходит,
Меньшой записку подослал
Какойто юнкер шаловливый —
И первых слез так сладок пыл,
А старшей – чинной и стыдливой —
Внезапно руку предложил
Вихрастый идеальный малый;
Ее готовят под венец...
«Смотри, он дочку любит мало, —
Ворчит и хмурится отец, —
Смотри, не нашего он круга...»
И втайне с ним согласна мать,
Но ревность к дочке друг от друга
Они стараются скрывать...
Торопит мать наряд венчальный,
Приданое поспешно шьют,
И на обряд обряд печальный
Знакомых и родных зовут...
Жених – противник всех обрядов
Когда «страдает так народ».
"
5578,blok,"Невеста – точно тех же взглядов:
Она – с ним об руку пойдет,
Чтоб вместе бросить луч прекрасный,
«Луч света в царство темноты»
И лишь венчаться не согласна
Без флер доранжа и фаты.
"
5579,blok,"Вот – с мыслью о гражданском браке,
С челом мрачнее сентября,
Нечесаный, в нескладном фраке
Он предстоит у алтаря,
Вступая в брак «принципиально», —
Сей новоявленный жених.
"
5580,blok,"Священник старый, либеральный,
Рукой дрожащей крестит их,
Ему, как жениху, невнятны
Произносимые слова,
А у невесты – голова
Кружится; розовые пятна
Пылают на ее щеках,
И слезы тают на глазах...
Пройдет неловкая минута —
Они воротятся в семью,
И жизнь, при помощи уюта,
В свою вернется колею;
Им рано в жизнь; еще не скоро
Здоровым горбиться плечам;
Не скоро из ребячьих споров
С товарищами по ночам
Он выйдет, честный, на соломе
В мечтах почиющий жених...
В гостеприимном добром доме
Найдется комната для них,
А разрушение уклада
Ему, пожалуй, не к лицу:
Семейство просто будет радо
Ему, как новому жильцу,
Всё обойдется понемногу:
Конечно, младшей по нутру
Народницей и недотрогой
Дразнить замужнюю сестру,
Второй – краснеть и заступаться,
Сестру резоня и уча,
А старшей – томно забываться,
Склонясь у мужнина плеча;
Муж в это время спорит втуне,
Вступая в разговор с отцом
О соцьялизме, о коммуне,
О том, что некто – «подлецом»
Отныне должен называться
За то, что совершил донос.
"
5581,blok,"И вечно будет разрешаться
«Проклятый и больной вопрос»...
Нет, вешний лед круша, не смоет
Их жизни быстрая река:
Она оставит на покое
и юношу, и старика —
Смотреть, как будет лед носиться,
И как ломаться будет лед,
И им обоим будет сниться,
Что их «народ зовет вперед»...
Но эти детские химеры
Не помешают наконец
Койкак приобрести манеры
От этого не прочь отец,
Косоворотку на манишку
Сменить, на службу поступить,
Произвести на свет мальчишку,
Жену законную любить,
И, на посту не стоя «славном»,
Прекрасно исполнять свой долг
И быть чиновником исправным,
Без взяток видя в службе толк."
5582,blok,".
Да, этим в жизнь – до смерти рано
Они похожи на ребят:
Пока не крикнет мать,– шалят;
Они – «не моего романа»:
Им – всё учиться, да болтать,
Да услаждать себя мечтами,
Но им навеки не понять
Тех, с обреченными глазами:
Другая стать, другая кровь —
Иная жалкая любовь...
Так жизнь текла в семье."
5583,blok,"Вешняя река
Неслась – темна и широка,
И льдины грозно нависали,
И вдруг, помедлив, огибали
Сию старинную ладью...
Но скоро пробил час туманный —
И в нашу дружную семью
Явился незнакомец странный.
"
5584,blok,"Встань, выйди поутру на луг:
На бледном небе ястреб кружит,
Чертя за кругом плавный круг,
Высматривая, где похуже
Гнездо припрятано в кустах...
Вдруг – птичий щебет и движенье...
Он слушает... еще мгновенье —
Слетает на прямых крылах...
Тревожный крик из гнезд соседних,
Печальный писк птенцов последних,
Пух нежный по ветру летит –
Он жертву бедную когтит...
И вновь, взмахнув крылом огромным,
Взлетел – чертить за кругом круг,
Несытым оком и бездомным
Осматривать пустынный луг...
Когда ни взглянешь,– кружит, кружит.
"
5585,blok,"Больной и грустный Достоевский
Ходил сюда на склоне лет
Суровой жизни скрасить бремя,
Набраться сведений и сил
Для «Дневника»."
5586,blok,"Он в это время
С Победоносцевым дружил.
С простертой дланью вдохновенно
Полонский здесь читал стихи.
Какойто эксминистр смиренно
Здесь исповедовал грехи.
И ректор университета
Бывал ботаник здесь Бекетов,
И многие профессора,
И слуги кисти и пера,
И также – слуги царской власти,
И недруги ее отчасти,
Ну, словом, можно встретить здесь
Различных состояний смесь.
"
5587,blok,"В салоне этом без утайки,
Под обаянием хозяйки,
Славянофил и либерал
Взаимно руку пожимал
Как, впрочем, водится издавна
У нас, в России православной:
Всем, слава богу, руку жмут.
И всех – не столько разговором,
Сколь оживленностью и взором, —
Хозяйка в несколько минут
К себе привлечь могла на диво.
"
5588,blok,"Кто с Анной Павловной был связан, —
Всяк помянет ее добром
Пока еще молчать обязан
Язык писателя о том.
"
5589,blok,"Вмещал немало молодежи
Ее общественный салон:
Иные – в убежденьях схожи,
Тот – попросту в нее влюблен,
Иной – с конспиративным делим...
И всем нужна она была,
Все приходили к ней,– и смело
Она участие брала
Во всех вопросах без изъятья,
Как и в опасных предприятьях...
К ней также из семьи моей
Всех трех возили дочерей.
"
5590,blok,"Средь пожилых людей и чинных,
Среди зеленых и невинных —
В салоне Вревской был как свой
Один ученый молодой.
"
5591,blok,"Непринужденный гость, привычный —
Он был со многими на «ты».
Его отмечены черты
Печатью не совсем обычной.
Раз он гостиной проходил
Его заметил Достоевский.
«Кто сей красавец?– он спросил
Негромко, наклонившись к Вревской: —
Похож на Байрона».– Словцо
Крылатое все подхватили,
И все на новое лицо
Свое вниманье обратили.
"
5592,blok,"На сей раз милостив был свет,
Обыкновенно – столь упрямый;
«Красив, умен»,– твердили дамы,
Мужчины морщились: «поэт»...
Но если морщатся мужчины,
Должно быть, зависть их берет...
А чувств прекрасной половины
Никто, сам черт, не разберет...
И дамы были в восхищеньи:
«Он – Байрон, значит – демон...» – Что ж?
"
5593,blok,"Он впрямь был с гордым лордом схож
Лица надменным выраженьем
И чемто, что хочу назвать
Тяжелым пламенем печали...
Вообще, в нем странность замечали —
И всем хотелось замечать.
"
5594,blok,"Пожалуй, не было, к несчастью,
В нем только воли этой... Он
Одной какойто тайной страстью,
Должно быть, с лордом был сравнен:
Потомок поздний поколений,
В которых жил мятежный пыл
Нечеловеческих стремлений, —
На Байрона он походил,
Как брат болезненный на брата
Здорового порой похож:
Тот самый отсвет красноватый,
И выраженье власти то ж,
И то же порыванье к бездне.
"
5595,blok,"Но – тайно околдован дух
Усталым холодом болезни,
И пламень действенный потух,
И воли бешеной усилья
Отягчены сознаньем.
Так
Вращает хищник мутный зрак,
Больные расправляя крылья.
«Как интересен, как умен», —
За общим хором повторяет
Меньшая дочь.И уступает
Отец."
5596,blok,"И в дом к ним приглашен
Наш новоявленный Байрон.
И приглашенье принимает.
В семействе принят, как родной,
Красивый юноша.Вначале
В старинном доме над Невой
Его, как гостя, привечали,
Но скоро стариков привлек
Его дворянский склад старинный,
Обычай вежливый и чинный:
Хотя свободен и широк
Был новый лорд в своих воззреньях,
Но вежливость он соблюдал
И дамам ручки целовал
Он без малейшего презренья.
"
5597,blok,"Его блестящему уму
Противоречия прощали,
Противоречий этих тьму
По доброте не замечали,
Их затмевал таланта блеск,
В глазах какоето горенье...
Ты слышишь сбитых крыльев треск?"
5598,blok,"—
То хищник напрягает зренье...
С людьми его еще тогда
Улыбка юности роднила,
Еще в те ранние года
Играть легко и можно было...
Он тьмы своей не ведал сам...
Он в доме запросто обедал
И часто всех по вечерам
Живой и пламенной беседой
Пленял."
5599,blok,"Всё было для него не шуткой,
Ему лишь было втайне жутко:
Он, утверждая, отрицал
И утверждал он, отрицая.
"
5600,blok,"Всё б – в крайностях бродить уму,
А середина золотая
Всё не давалася ему!
Он ненавистное – любовью
Искал порою окружить,
Как будто труп хотел налить
Живой, играющею кровью...
«Талант» – твердили все вокруг, —
Но, не гордясь не уступая,
Он странно омрачался вдруг...
Душа больная, но младая,
Страшась себя она права,
Искала утешенья: чужды
Ей становились все слова...
О, пыль словесная!"
5601,blok,"Что нужды
В тебе?– Утешишь ты едва ль,
Едва ли разрешишь ты муки!—
И на покорную рояль
Властительно ложились руки,
Срывая звуки, как цветы,
Безумно, дерзостно и смело,
Как женских тряпок лоскуты
С готового отдаться тела...
Прядь упадала на чело...
Он сотрясался в тайной дрожи...
Всё, всё – как в час, когда на ложе
Двоих желание сплело...
И там – за бурей музыкальной —
Вдруг возникал как и тогда
Какойто образ – грустный, дальный,
Непостижимый никогда...
И крылья белые в лазури,
И неземная тишина...
Но эта тихая струна
Тонула в музыкальной буре...
Что ж стало?– Всё, что быть должно
Рукопожатья, разговоры,
Потупленные долу взоры...
Грядущее отделено
Едва приметною чертою
От настоящего... Он стал
Своим в семье."
5602,blok,"Он красотою
Меньшую дочь очаровал.
И царство царством не владея
Он обещал ей.И ему
Она поверила, бледнея...
И дом ее родной в тюрьму
Он превратил хотя нимало
С тюрьмой не сходствовал сей дом..
Но чуждо, пусто, дико стало
Всё, прежде милое, кругом —
Под этим странным обаяньем
Сулящих новое речей,
Под этим демонским мерцаньем
Сверлящих пламенем очей...
Он – жизнь, он – счастье, он – стихия,
Она нашла героя в нем, —
И вся семья, и все родные
Претят, мешают ей во всем,
И всё ее волненье множит...
Она не ведает сама,
Что уж кокетничать не может
Она – почти сошла с ума...
А он?"
5603,blok,"—
Он медлит; сам не знает,
Зачем он медлит, для чего?
И ведь нимало не прельщает
Армейский демонизм его...
Нет, мой герой довольно тонок
И прозорлив, чтобы не знать,
Как бедный мучится ребенок,
Что счастие ребенку дать —
Теперь – в его единой власти.
Нет, нет... но замерли в груди
Доселе пламенные страсти,
И ктото шепчет: погоди...
То – ум холодный, ум жестокий
Вступил в нежданные права...
То – муку жизни одинокой
Предугадала голова...
«Нет, он не любит, он играет, —
Твердит она, судьбу кляня, —
За что терзает и пугает
Он беззащитную меня...
Он объясненья не торопит,
Как будто сам чегото ждет...»
Смотри: так хищник силы копит:
Сейчас – больным крылом взмахнет,
На луг опустится бесшумно
И будет пить живую кровь
Уже от ужаса – безумной,
Дрожащей жертвы... – Вот – любовь
Того вампирственного века,
Который превратил в калек
Достойных званья человека!
"
5604,blok,"Будь трижды проклят, жалкий век!
Другой жених на этом месте
Давно отряс бы прах от ног,
Но мой герой был слишком честен
И обмануть ее не мог:
Он не гордился нравом странным,
И было знать ему дано,
Что демоном и ДонЖуаном
В тот век вести себя – смешно...
Он много знал – себе на горе,
Слывя недаром «чудаком»
В том дружном человечьем хоре,
Который часто мы зовем
Промеж себя – бараньим стадом...
Но – «глас народа – божий глас»,
и это чаще помнить надо,
Хотя бы, например, сейчас:
Когда б он был глупей немного
Его ль, однако, в том вина?, —
Быть может, лучшую дорогу
Себе избрать могла она,
И, может быть, с такою нежной
Дворянской девушкой связав
Свой рок холодный и мятежный, —
Герой мой был совсем не прав...
Но всё пошло неотвратимо
Своим путем."
5605,blok,"Уж лист, шурша,
Крутился.И неудержимо
У дома старилась душа.
Переговоры о Балканах
Уж дипломаты повели,
Войска пришли и спать легли,
Нева закуталась в туманах,
И штатские пошли дела,
И штатские пошли вопросы:
Аресты, обыски, доносы
И покушенья – без числа...
И книжной крысой настоящей
Мой Байрон стал средь этой мглы;
Он диссертацией блестящей
Стяжал отменные хвалы
И принял кафедру в Варшаве...
Готовясь лекции читать,
Запутанный в гражданском праве,
С душой, начавшей уставать, —
Он скромно предложил ей руку,
Связал ее с своей судьбой
И в даль увез ее с собой,
Уже питая в сердце скуку, —
Чтобы жена с ним до звезды
Делила книжные труды...
Прошло два года."
5606,blok,"Грянул взрыв
С Екатеринина канала,
Россию облаком покрыв.
Все издалёка предвещало,
Что час свершится роковой,
Что выпадет такая карта...
И этот века час дневной —
Последний – назван первым марта.
В семье – печаль.Упразднена
Как будто часть ее большая:
Всех веселила дочь меньшая,
Но из семьи ушла она,
А жить – и путано, и трудно:
То – над Россией дым стоит..
Отец, седея, в дым глядит...
Тоска!"
5607,blok,"В те годы дальние, глухие,
В сердцах царили сон и мгла:
Победоносцев над Россией
Простер совиные крыла,
И не было ни дня, ни ночи,
А только – тень огромных крыл;
Он дивным кругом очертил
Россию, заглянув ей в очи
Стеклянным взором колдуна;
Под умный говор сказки чудной
Уснуть красавице не трудно, —
И затуманилась она,
Заспав надежды, думы, страсти...
Но и под игом темных чар
Ланиты красил ей загар:
И у волшебника во власти
Она казалась полной сил,
Которые рукой железной
Зажаты в узел бесполезный...
Колдун одной рукой кадил,
И струйкой синей и кудрявой
Курился росный ладан... Но —
Он клал другой рукой костлявой
Живые души под сукно.
"
5608,blok,"В те незапамятные годы
Был Петербург еще грозней,
Хоть не тяжеле, не серей
Под крепостью катила воды
Необозримая Нева...
Штык светил, плакали куранты,
И те же барыни и франты
Летели здесь на острова,
И так же конь чуть слышным смехом
Коню навстречу отвечал,
И черный ус, мешаясь с мехом,
Глаза и губы щекотал...
Я помню, так и я, бывало,
Летал с тобой, забыв весь свет,
Но... право, проку в этом нет,
Мой друг, и счастья в этом мало...
"
5609,blok,"Востока страшная заря
В те годы чуть еще алела...
Чернь петербургская глазела
Подобострастно на царя...
Народ толпился в самом деле,
В медалях кучер у дверей
Тяжелых горячил коней,
Городовые на панели
Сгоняли публику... «Ура»
Заводит ктото голосистый,
И царь – огромный, водянистый —
С семейством едет со двора...
Весна, но солнце светит глупо,
До Пасхи – целых семь недель,
А с крыш холодная капель
Уже за воротник мой тупо
Сползает, спину холодя...
Куда ни повернись, всё ветер...
«Как тошно жить на белом свете», —
Бормочешь, лужу обходя,
Собака под ноги суется,
Калоши сыщика блестят,
Вонь кислая с дворов несется,
И «князь» орет: «Халат, халат!»
И встретившись лицом с прохожим,
Ему бы в рожу наплевал,
Когда б желания того же
В его глазах не прочитал...
"
5610,blok,"Но перед майскими ночами
Весь город погружался в сон,
И расширялся небосклон;
Огромный месяц за плечами
Таинственно румянил лик
Перед зарей необозримой...
О, город мой неуловимый,
Зачем над бездной ты возник?..
"
5611,blok,"Ты помнишь: выйдя ночью белой
Туда, где в море сфинкс глядит,
И на обтесанный гранит
Склонясь главой отяжелелой,
Ты слышать мог: вдали, вдали,
Как будто с моря, звук тревожный,
Для божьей тверди невозможный
И необычный для земли...
Провидел ты всю даль, как ангел
На шпиле крепостном; и вот —
Сон или явь: чудесный флот,
Широко развернувший фланги,
Внезапно заградил Неву...
И Сам Державный Основатель
Стоит на головном фрегате...
Так снилось многим наяву...
Какие ж сны тебе, Россия,
Какие бури суждены?..
"
5612,blok,"Но в эти времена глухие
Не всем, конечно, снились сны...
Да и народу не бывало
На площади в сей дивный миг
Один любовник запоздалый
Спешил, поднявши воротник...
Но в алых струйках за кормами
Уже грядущий день сиял,
И дремлющими вымпелами
Уж ветер утренний играл,
Раскинулась необозримо
Уже кровавая заря,
Грозя Артуром и Цусимой,
Грозя Девятым января...
"
5613,blok,"Отец лежит в «Аллее роз»,
Уже с усталостью не споря,
А сына поезд мчит в мороз
От берегов родного моря...
Жандармы, рельсы, фонари,
Жаргон и пейсы вековые, —
И вот – в лучах больной зари
Задворки польские России...
Здесь всё, что было, всё, что есть,
Надуто мстительной химерой;
Коперник сам лелеет месть,
Склоняясь над пустою сферой...
«Месть!"
5614,blok,"Месть!» – в холодном чугуне
Звенит, как эхо, над Варшавой:
То ПанМороз на злом коне
Бряцает шпорою кровавой...
Вот оттепель: блеснет живей
Край неба желтизной ленивой,
И очи панн чертят смелей
Свой круг ласкательный и льстивый...
Но всё, что в небе, на земле,
Попрежнему полно печалью...
Лишь рельс в Европу в мокрой мгле
Поблескивает честной сталью.
"
5615,blok,"Вокзал заплеванный, дома,
Коварно преданные вьюгам;
Мост через Вислу – как тюрьма,
Отец, сраженный злым недугом, —
Все внове баловню судеб;
Ему и в этом мире скудном
Мечтается о чемто чудном;
Он хочет в камне видеть хлеб,
Бессмертья знак – на смертном ложе,
За тусклым светом фонаря
Ему мерещится заря
Твоя, забывший Польшу, боже
Что здесь он с юностью своей?
"
5616,blok,"О чем у ветра жадно просит?—
Забытый лист осенних дней
Да пыль сухую ветер носит!
А ночь идет, ведя мороз,
Усталость, сонные желанья...
Как улиц гадостны названья!
Вот, наконец, «Аллея Роз»!..—
Неповторимая минута:
Больница в сон погружена, —
Но в раме светлого окна
Стоит, оборотясь к комуто,
Отец... и сын, едва дыша,
Глядит, глазам не доверяя...
Как будто в смутном сне душа
Его застыла молодая,
И злую мысль не отогнать:
«Он жив еще!.."
5617,blok,"В чужой Варшаве
С ним разговаривать о праве,
Юристов с ним критиковать!..»
Но всё – одной минуты дело:
Сын быстро ищет ворота
Уже больница заперта,
Он за звонок берется смело
И входит... Лестница скрипит...
Усталый, грязный от дороги
Он по ступенькам вверх бежит
Без жалости и без тревоги...
Свеча мелькает... Господин
Загородил ему дорогу
И, всматриваясь, молвит строго:
«Вы – сын профессора?» – «Да, сын...»
Тогда уже с любезной миной:
«Прошу вас."
5618,blok,"В пять он умер.Там...»
Отец в гробу был сух и прям.
Был нос прямой – а стал орлиный.
Был жалок этот смятый одр,
И в комнате, чужой и тесной,
Мертвец, собравшийся на смотр,
Спокойный, желтый, бессловесный...
«Он славно отдохнет теперь», —
Подумал сын, спокойным взглядом
Смотря в отворенную дверь...
С ним ктото неотлучно рядом
Глядел туда, где пламя свеч,
Под веяньем неосторожным
Склоняясь, озарит тревожно
Лик желтый, туфли, узость плеч, —
И, выпрямляясь, слабо чертит
Другие тени на стене...
А ночь стоит, стоит в окне...
И мыслит сын: «Где ж праздник Смерти?
"
5619,blok,"Отцовский лик так странно тих...
Где язвы дум, морщины муки,
Страстей, отчаянья и скуки?
Иль смерть смела бесследно их?» —
Но все утомлены.Покойник
Сегодня может спать один.
Ушли родные.Только сын
Склонен над трупом... Как разбойник,
Он хочет осторожно снять
Кольцо с руки оцепенелой...
Неопытному трудно смело
У мертвых пальцы разгибать.
"
5620,blok,"И только преклонив колени
Над самой грудью мертвеца,
Увидел он, какие тени
Легли вдоль этого лица...
Когда же с непокорных пальцев
Кольцо скользнуло в жесткий гроб,
Сын окрестил отцовский лоб,
Прочтя на нем печать скитальцев,
Гонимых по миру судьбой...
Поправил руки, образ, свечи,
Взглянул на вскинутые плечи
И вышел, молвив: «Бог с тобой»
Да, сын любил тогда отца
Впервой – и, может быть, в последний,
Сквозь скуку панихид, обедней,
Сквозь пошлость жизни без конца.
"
5621,blok,"Отец лежал не очень строго:
Торчал измятый клок волос;
Всё шире с тайною тревогой
Вскрывался глаз, сгибался нос;
Улыбка жалкая кривила
Неплотно сжатые уста...
Но разложенье – красота
Неизъяснимо победила...
Казалось, в этой красоте
Забыл он долгие обиды
И улыбался суете
Чужой военной панихиды...
А чернь старалась, как могла:
Над гробом говорили речи;
Цветками дама убрала
Его приподнятые плечи;
Потом на ребра гроба лег
Свинец полоскою бесспорной
Чтоб он, воскреснув, встать не мог
Потом, с печалью непритворной,
От паперти казенной прочь
Тащили гроб, давя друг друга...
Бесснежная визжала вьюга.
"
5622,blok,"По незнакомым площадям
Из города в пустое поле
Все шли за гробом по пятам...
Кладбище называлось: «Воля»
Да!"
5623,blok,"Песнь о воле слышим мы,
Когда могильщик бьет лопатой
По глыбам глины желтоватой;
Когда откроют дверь тюрьмы;
Когда мы изменяем женам,
А жены – нам; когда, узнав
О поруганьи чьихто прав,
Грозим министрам и законам
Из запертых на ключ квартир;
Когда проценты с капитала
Освободят от идеала;
Когда...– На кладбище был мир,
И впрямь пахнуло чемто вольным:
Кончалась скука похорон,
Здесь радостный галдеж ворон
Сливался с гулом колокольным...
Как пусты ни были сердца,
Все знали: эта жизнь – сгорела...
И даже солнце поглядело
В могилу бедную отца.
"
5624,blok,"Глядел и сын, найти пытаясь
Хоть в желтой яме чтонибудь...
Но всё мелькало, расплываясь,
Слепя глаза, стесняя грудь...
Три дня – как три тяжелых года!
Он чувствовал, как стынет кровь...
Людская пошлость?Иль – погода?
Или – сыновняя любовь?—
Отец от первых лет сознанья
В душе ребенка оставлял
Тяжелые воспоминанья —
Отца он никогда не знал.
"
